7/3/2017 0:00	PU Load	PU Irradiance
2188	0.237863229	0
2189	0.258622692	0
2190	0.322817237	0.015771343
2191	0.400062582	0.204932484
2192	0.482441976	0.519139159
2193	0.501233314	0.740827515
2194	0.479583065	0.88880172
2195	0.467930035	0.875244281
2196	0.446042343	0.946675278
2197	0.449164367	0.908799611
2198	0.40991583	0.637438879
2199	0.381309508	0.439906001
2200	0.357268595	0.279748304
2201	0.37463145	0.139094498
2202	0.434893535	0.037501891
2203	0.468998193	0.000228788
2204	0.467500118	0
2205	0.43261616	0
2206	0.385532955	0
2207	0.329461299	0
2208	0.301425471	0
2209	0.285588467	0
2210	0.264614992	0
2211	0.259692746	0
2212	0.250704084	0
2213	0.267825365	0
2214	0.325362346	0.002237159
2215	0.399786324	0.031754611
2216	0.46533189	0.090084427
2217	0.469931522	0.076873655
2218	0.479777047	0.070549764
2219	0.443715487	0.097175718
2220	0.515783109	0.119145204
2221	0.438067263	0.128009012
2222	0.403773723	0.108793489
2223	0.392109899	0.087441566
2224	0.357680149	0.064748652
2225	0.370579809	0.035772735
2226	0.433503946	0.032906065
2227	0.467500118	0.003042268
2228	0.450379049	0
2229	0.425981616	0
2230	0.37825659	0
2231	0.32368301	0
2232	0.296503225	0
2233	0.26910943	0
2234	0.261190821	0
2235	0.247921945	0
2236	0.244925795	0
2237	0.266113067	0
2238	0.328494654	0.007820726
2239	0.407428952	0.163913983
2240	0.469369032	0.449298433
2241	0.496918872	0.670635723
2242	0.494116942	0.828120463
2243	0.486700551	0.878519544
2244	0.475982137	0.876595005
2245	0.451316753	0.82544044
2246	0.420545897	0.742956913
2247	0.406097558	0.553743449
2248	0.373487408	0.368524116
2249	0.389459744	0.148542272
2250	0.438260937	0.029757353
2251	0.485691241	0.000448774
2252	0.463005893	0
2253	0.43860846	0
2254	0.386817019	0
2255	0.335453599	0
2256	0.31533638	0
2257	0.288156595	0
2258	0.272961622	0
2259	0.269751462	0
2260	0.264400982	0
2261	0.280023976	0
2262	0.346234169	0.002763245
2263	0.43086663	0.043858704
2264	0.448348222	0.266873277
2265	0.527558568	0.536996378
2266	0.463575779	0.759921015
2267	0.510491741	0.788957285
2268	0.403135538	0.7301556
2269	0.455042037	0.642713295
2270	0.481330728	0.529905055
2271	0.486073046	0.50776646
2272	0.438051428	0.359580009
2273	0.436121043	0.119489397
2274	0.465890227	0.016901116
2275	0.499388139	0
2276	0.482053059	0
2277	0.450165038	0
2278	0.411428675	0
2279	0.371836057	0
2280	0.333313492	0
2281	0.308702048	0
2282	0.289440659	0
2283	0.273603655	0
2284	0.27231959	0
2285	0.281308252	0
2286	0.316186649	0.007371598
2287	0.394821148	0.071401029
2288	0.465766646	0.049884076
2289	0.48904512	0.066862086
2290	0.484110581	0.058734747
2291	0.369525695	0.213471757
2292	0.383347453	0.299399111
2293	0.418382487	0.300602823
2294	0.437779135	0.137106362
2295	0.433944892	0.221083705
2296	0.400265837	0.104420315
2297	0.396431855	0.039508914
2298	0.417948498	0.001831168
2299	0.445242792	0
2300	0.425553594	0
2301	0.409074557	0
2302	0.378470601	0
2303	0.329247288	0
2304	0.301639482	0
2305	0.281094242	0
2306	0.26696911	0
2307	0.259478735	0
2308	0.253700446	0
2309	0.25776665	0
2310	0.27026437	0.000772379
2311	0.299597285	0.017605819
2312	0.341778893	0.122633773
2313	0.438724407	0.379454303
2314	0.450305223	0.566102154
2315	0.463623657	0.60142104
2316	0.44926713	0.786775564
2317	0.424960917	0.705821826
2318	0.373251367	0.722086976
2319	0.431200438	0.485029606
2320	0.415311801	0.396876527
2321	0.409699882	0.139996929
2322	0.422113293	0.02481576
2323	0.443316696	0
2324	0.433472203	0
2325	0.41827723	0
2326	0.394521617	0
2327	0.357069105	0
2328	0.327107155	0
2329	0.302923546	0
2330	0.290082692	0
2331	0.281522263	0
2332	0.278953922	0
2333	0.277027826	0
2334	0.291176477	0.009341265
2335	0.314416627	0.165792142
2336	0.348477607	0.470863437
2337	0.356199559	0.704751731
2338	0.394998342	0.860695248
2339	0.436876319	0.941607615
2340	0.477194175	0.764242701
2341	0.467827085	0.704246619
2342	0.434280178	0.736595731
2343	0.454302079	0.370046037
2344	0.449466014	0.285044465
2345	0.455554198	0.122982366
2346	0.479414268	0.023704038
2347	0.506236694	0
2348	0.490399689	0
2349	0.46193584	0
2350	0.431331884	0
2351	0.382108783	0
2352	0.347866433	0
2353	0.321542691	0
2354	0.300569429	0
2355	0.289440659	0
2356	0.289012638	0
2357	0.302923546	0
2358	0.333957494	0.009344927
2359	0.381064369	0.160739993
2360	0.413187943	0.465385351
2361	0.479567971	0.704190763
2362	0.481265364	0.718098562
2363	0.501499707	0.663526959
2364	0.509106238	0.658636436
2365	0.539668428	0.586647876
2366	0.518384926	0.557355871
2367	0.498006649	0.337835071
2368	0.520190336	0.308540721
2369	0.525880989	0.101672295
2370	0.534071646	0.023967675
2371	0.546899366	3.57491E-05
2372	0.531062361	0
2373	0.506664715	0
2374	0.449308996	0
2375	0.404366322	0
2376	0.37590226	0
2377	0.35236087	0
2378	0.330531353	0
2379	0.319402583	0
2380	0.319616594	0
2381	0.322398946	0
2382	0.382768826	0.009285924
2383	0.453498634	0.151599058
2384	0.542959673	0.448159956
2385	0.546360992	0.689163791
2386	0.592130922	0.831892712
2387	0.564519138	0.843506725
2388	0.514561312	0.788481048
2389	0.550108338	0.790421101
2390	0.521227482	0.683156471
2391	0.550756142	0.410214847
2392	0.447350699	0.279208695
2393	0.47084861	0.143406419
2394	0.502388374	0.03195189
2395	0.5338445	0
2396	0.512014983	0
2397	0.470496268	0
2398	0.424911562	0
2399	0.359637234	0
2400	0.328819267	0
2401	0.292008788	0
2402	0.276171783	0
2403	0.265471035	0
2404	0.262902907	0
2405	0.27531574	0
2406	0.314491139	0.010385665
2407	0.320859263	0.125550453
2408	0.357261102	0.387964861
2409	0.422707363	0.623923999
2410	0.49879762	0.784052468
2411	0.533339173	0.872282955
2412	0.425074953	0.891997487
2413	0.397215396	0.851089092
2414	0.443254614	0.734335735
2415	0.418824523	0.564277442
2416	0.395965576	0.34692757
2417	0.426716249	0.127347157
2418	0.473509082	0.027601489
2419	0.485049209	0
2420	0.474134663	0
2421	0.437966428	0
2422	0.385318944	0
2423	0.334169535	0
2424	0.309986086	0
2425	0.287300552	0
2426	0.264614992	0
2427	0.25498451	0
2428	0.255198521	0
2429	0.274459697	0
2430	0.330110794	0.010013881
2431	0.409651905	0.12609671
2432	0.461494248	0.388592766
2433	0.489089975	0.625556443
2434	0.4919738	0.798463902
2435	0.473589184	0.879738064
2436	0.459504751	0.895335672
2437	0.440934863	0.84901009
2438	0.41241046	0.711359302
2439	0.355118052	0.552773727
2440	0.345247916	0.330951915
2441	0.363194494	0.11645426
2442	0.417811127	0.0175146
2443	0.460009743	0
2444	0.447810921	0
2445	0.412498729	0
2446	0.377828569	0
2447	0.330959374	0
2448	0.300783439	0
2449	0.274245687	0
2450	0.258622692	0
2451	0.256696596	0
2452	0.25776665	0
2453	0.275529751	0
2454	0.348324097	0.008628404
2455	0.418016137	0.140068331
2456	0.477863655	0.419922693
2457	0.494979623	0.64244635
2458	0.505741624	0.790973622
2459	0.535495656	0.875491216
2460	0.43046513	0.878872731
2461	0.432362169	0.808803411
2462	0.401436983	0.717431985
2463	0.373463361	0.528753697
2464	0.345886136	0.313270775
2465	0.363725997	0.143055385
2466	0.408947549	0.022451086
2467	0.43561231	0
2468	0.440962578	0
2469	0.408432525	0
2470	0.364345682	0
2471	0.329033278	0
2472	0.29885737	0
2473	0.277027826	0
2474	0.260548789	0
2475	0.248135955	0
2476	0.248135955	0
2477	0.255840553	0
2478	0.270611567	0.010323963
2479	0.297086245	0.109790865
2480	0.334243505	0.156568145
2481	0.367843953	0.446330587
2482	0.399640115	0.623169254
2483	0.405083865	0.551022152
2484	0.365885198	0.403491582
2485	0.40772551	0.391854764
2486	0.443353752	0.474819764
2487	0.318248337	0.319005593
2488	0.378385058	0.214778508
2489	0.370575726	0.113514935
2490	0.404622609	0.008521896
2491	0.417420975	0
2492	0.403510067	0
2493	0.387673062	0
2494	0.359209213	0
2495	0.320686648	0
2496	0.296717236	0
2497	0.268467397	0
2498	0.25798066	0
2499	0.244711784	0
2500	0.242571677	0
2501	0.24043157	0
2502	0.256274051	0.002334642
2503	0.278231203	0.054345514
2504	0.321699362	0.175063773
2505	0.380076467	0.25832167
2506	0.382472007	0.554375722
2507	0.404346381	0.865575493
2508	0.416259789	0.798443152
2509	0.390566696	0.726731174
2510	0.420988612	0.588982582
2511	0.370038099	0.245965439
2512	0.381373683	0.083621363
2513	0.392848064	0.064608064
2514	0.44847015	0.015702736
2515	0.479056909	0
2516	0.466858086	0
2517	0.431331884	0
2518	0.386174987	0
2519	0.336523865	0
2520	0.305277664	0
2521	0.285374456	0
2522	0.279595954	0
2523	0.259692746	0
2524	0.253058202	0
2525	0.274031676	0
2526	0.314911564	0
2527	0.389441053	0
2528	0.398103887	0.01204994
2529	0.403949627	0.126252586
2530	0.401301795	0.127436385
2531	0.446198723	0.177766697
2532	0.436216437	0.307964239
2533	0.426100997	0.724903957
2534	0.369579017	0.649080226
2535	0.396356036	0.512487874
2536	0.371438472	0.309045159
2537	0.396633668	0.093777244
2538	0.441332382	0.012981567
2539	0.468784182	0
2540	0.452947178	0
2541	0.437324396	0
2542	0.382750815	0
2543	0.330531353	0
2544	0.300355444	0
2545	0.288798627	0
2546	0.268467397	0
2547	0.264829003	0
2548	0.276599804	0
2549	0.28344836	0
2550	0.344664387	0.003551812
2551	0.423698367	0.061984957
2552	0.497076621	0.160087677
2553	0.514257181	0.269697132
2554	0.497146786	0.615792259
2555	0.4939138	0.823287017
2556	0.457517919	0.751938664
2557	0.436660916	0.737943596
2558	0.399469405	0.701314168
2559	0.355264413	0.463375566
2560	0.338240685	0.307487553
2561	0.369148738	0.089425206
2562	0.4424808	0.009920092
2563	0.496391989	0
2564	0.485049209	0
2565	0.43860846	0
2566	0.387887072	0
2567	0.345512315	0
2568	0.308488011	0
2569	0.287728574	0
2570	0.273817665	0
2571	0.276171783	0
2572	0.26932344	0
2573	0.284732424	0
2574	0.343807431	0
2575	0.417841419	0.027779206
2576	0.486518861	0.086649948
2577	0.496629723	0.129836968
2578	0.500995566	0.124266024
2579	0.472282395	0.149403525
2580	0.452639847	0.175784889
2581	0.43365024	0.229823018
2582	0.410778795	0.273086226
2583	0.367510317	0.129655846
2584	0.35182532	0.086754497
2585	0.37870539	0.022557852
2586	0.441191916	0.002515507
2587	0.471352311	0
2588	0.47349263	0
2589	0.434542256	0
2590	0.388743115	0
2591	0.331387396	0
2592	0.304635632	0
2593	0.277883869	0
2594	0.26397296	0
2595	0.258836703	0
2596	0.262046864	0
2597	0.274245687	0
2598	0.333747747	0
2599	0.400682551	0.010744986
2600	0.480926584	0.035818987
2601	0.487520359	0.063018211
2602	0.479364951	0.101773439
2603	0.463889875	0.155480738
2604	0.465658134	0.161887175
2605	0.454056032	0.204543581
2606	0.424715907	0.101341753
2607	0.389119002	0.073398897
2608	0.345096995	0.045407895
2609	0.380790636	0.012968719
2610	0.437764105	0.000597681
2611	0.479912952	0
2612	0.472422365	0
2613	0.437538406	0
2614	0.389813169	0
2615	0.334811567	0
2616	0.2980013	0
2617	0.28366237	0
2618	0.256482585	0
2619	0.257124618	0
2620	0.251774137	0
2621	0.260548789	0
2622	0.314697743	0
2623	0.394011641	0.007008326
2624	0.464655977	0.037555338
2625	0.494198955	0.047149674
2626	0.495322125	0
2627	0.472480994	0
2628	0.452994919	0
2629	0.431827911	0.089898037
2630	0.373048314	0.124615613
2631	0.355137336	0.115758679
2632	0.337829538	0.038495606
2633	0.358907611	0.017326219
2634	0.406303694	0.000207813
2635	0.430475841	0
2636	0.420845359	0
2637	0.402654024	0
2638	0.371622046	0
2639	0.32860523	0
2640	0.300569429	0
2641	0.279595954	0
2642	0.256910607	0
2643	0.252202159	0
2644	0.24942002	0
2645	0.2547705	0
2646	0.279810856	0
2647	0.319034595	0.006251975
2648	0.406831304	0.111943518
2649	0.453456213	0.237895144
2650	0.468209505	0.28990396
2651	0.463713487	0.293898605
2652	0.438547162	0.317374947
2653	0.409016801	0.383333639
2654	0.379957302	0.283763473
2655	0.335891628	0.181311154
2656	0.35350256	0.141220876
2657	0.368110247	0.069558362
2658	0.415068327	0.007405677
2659	0.405222365	0
2660	0.3726921	0
2661	0.359637234	0
2662	0.320472637	0
2663	0.295219161	0
2664	0.289868681	0
2665	0.270821515	0
2666	0.255198521	0
2667	0.242357666	0
2668	0.239789538	0
2669	0.242357666	0
2670	0.25241617	0.001348058
2671	0.283583987	0.043061754
2672	0.335759162	0.096958943
2673	0.408538296	0.146507691
2674	0.533898909	0.188574799
2675	0.435084908	0.253385891
2676	0.426057708	0.202679201
2677	0.419406686	0.236281458
2678	0.352804981	0.176118739
2679	0.329499315	0.115119756
2680	0.367958583	0.066887846
2681	0.411810188	0.042662187
2682	0.442677758	0.002891338
2683	0.475632738	0
2684	0.445456803	0
2685	0.419347284	0
2686	0.373762153	0
2687	0.316406434	0
2688	0.29265082	0
2689	0.265257025	0
2690	0.247493923	0
2691	0.237863229	0
2692	0.239147267	0
2693	0.257552639	0
2694	0.301425471	0.001464716
2695	0.371462043	0.065641704
2696	0.398252276	0.132892116
2697	0.394180061	0.41020974
2698	0.43179365	0.489360285
2699	0.392816984	0.840268111
2700	0.480996645	0.869345943
2701	0.444932104	0.815697295
2702	0.394953657	0.706270023
2703	0.350962069	0.530927934
2704	0.415717746	0.302111446
2705	0.429414865	0.074442108
2706	0.471781334	0.006820073
2707	0.494251882	0
2708	0.47627477	0
2709	0.421915412	0
2710	0.392809531	0
2711	0.340590068	0
2712	0.305491675	0
2713	0.285802477	0
2714	0.270179483	0
2715	0.267397344	0
2716	0.259478735	0
2717	0.278525901	0
2718	0.32860523	0.002775483
2719	0.400514511	0.093573221
2720	0.424654021	0.360165741
2721	0.437513767	0.595864871
2722	0.4316692	0.747575255
2723	0.480669421	0.816486087
2724	0.447720229	0.824067875
2725	0.426552689	0.771344431
2726	0.439368932	0.656209803
2727	0.398111785	0.492522295
2728	0.433937913	0.2767793
2729	0.466907014	0.07020419
2730	0.475632738	0.006906057
2731	0.500030383	0
2732	0.484621187	0
2733	0.460223754	0
2734	0.408646536	0
2735	0.361991352	0
2736	0.32667916	0
2737	0.309558091	0
2738	0.290510713	0
2739	0.284518413	0
2740	0.279167933	0
2741	0.294577129	0
2742	0.341874133	0.002499222
2743	0.413002153	0.090584079
2744	0.432961732	0.356388417
2745	0.434556192	0.585943847
2746	0.450540204	0.735390798
2747	0.461280777	0.804342808
2748	0.450177043	0.816997494
2749	0.435619925	0.745491402
2750	0.452945612	0.421607684
2751	0.428369775	0.446086028
2752	0.438849972	0.249517636
2753	0.477954848	0.070291491
2754	0.49382386	0.00624584
2755	0.4906137	0
2756	0.466002043	0
2757	0.441818621	0
2758	0.394735627	0
2759	0.337593918	0
2760	0.305277664	0
2761	0.289040989	0
2762	0.265109801	0
2763	0.27003226	0
2764	0.260829587	0
2765	0.280732796	0
2766	0.335092365	0.002929014
2767	0.391592254	0.105752602
2768	0.414919634	0.233672322
2769	0.420912146	0.522102316
2770	0.830962825	0.750573647
2771	0.81533983	0.787108644
2772	0.800579589	0.729244272
2773	0.813941063	0.685458029
2774	0.798703828	0.655688953
2775	0.70834056	0.473741928
2776	0.711097214	0.267527841
2777	0.798363762	0.076269165
2778	0.916501595	0.003971101
2779	0.928914428	0
2780	0.911151327	0
2781	0.842452828	0
2782	0.755348982	0
2783	0.674665671	0
2784	0.591842252	0
2785	0.549039473	0
2786	0.538766746	0
2787	0.525925891	0
2788	0.531490382	0
2789	0.552249633	0
2790	0.66011273	0
2791	0.807251484	0
2792	1	0
2793	0.948836189	0
2794	0.850920851	0
2795	0.79385941	0
2796	0.712574593	0
2797	0.694363855	0
2798	0.66890517	0.016429377
2799	0.699940982	0.175465331
2800	0.741795264	0.1815534
2801	0.869004834	0.04559695
2802	0.993120172	0.004075265
2803	0.464503968	0
2804	0.446098835	0
2805	0.426195626	0
2806	0.400299906	0
2807	0.354072956	0
2808	0.326037128	0
2809	0.294148895	0
2810	0.287300552	0
2811	0.282164295	0
2812	0.272747612	0
2813	0.282378306	0
2814	0.300355444	0.000778996
2815	0.333726391	0.090294553
2816	0.432305909	0.332892931
2817	0.487687389	0.594812955
2818	0.489933778	0.762220968
2819	0.474357754	0.845585663
2820	0.432454424	0.866655159
2821	0.428843116	0.667062615
2822	0.383916722	0.708758196
2823	0.393042517	0.524645639
2824	0.386233552	0.278713572
2825	0.393766309	0.049132253
2826	0.448024931	0.00419279
2827	0.448452953	0
2828	0.421915412	0
2829	0.416564932	0
2830	0.383178837	0
2831	0.344442261	0
2832	0.310842155	0
2833	0.292436809	0
2834	0.276385794	0
2835	0.263544939	0
2836	0.259050714	0
2837	0.257552639	0
2838	0.272747612	0.001481322
2839	0.292458192	0.096108931
2840	0.325033862	0.414772258
2841	0.355637818	0.672538581
2842	0.386669796	0.840934431
2843	0.410853431	0.913021566
2844	0.421340168	0.912924629
2845	0.444453537	0.851586528
2846	0.433538991	0.726348084
2847	0.434181023	0.47099304
2848	0.434823055	0.301683196
2849	0.48618605	0.061224077
2850	0.505233428	0.003824989
2851	0.491964551	0
2852	0.470991077	0
2853	0.434609044	0
2854	0.388167871	0
2855	0.328672017	0
2856	0.296784024	0
2857	0.252482957	0
2858	0.200905726	0
2859	0.204115913	0
2860	0.240284347	0
2861	0.251626914	0
2862	0.310052873	0
2863	0.371902844	0.023129901
2864	0.387739849	0
2865	0.372544877	0
2866	0.379393432	0
2867	0.389237924	0.129526629
2868	0.346863167	0.154855402
2869	0.315617178	0.182034872
2870	0.33038413	0.084865899
2871	0.393803564	0.058684352
2872	0.396995939	0.029814879
2873	0.405781267	0.01920123
2874	0.497676053	0.001262363
2875	0.518007495	0
2876	0.516295409	0
2877	0.479698941	0
2878	0.427907712	0
2879	0.377614558	0
2880	0.334811567	0
2881	0.3039936	0
2882	0.285160445	0
2883	0.294179384	0
2884	0.279234721	0
2885	0.301064238	0
2886	0.36441247	0.001236185
2887	0.435893108	0.087951175
2888	0.424336318	0.410127642
2889	0.393090329	0.672032859
2890	0.354995786	0.832848944
2891	0.406573216	0.910803486
2892	0.326317926	0.910500084
2893	0.375617864	0.848610137
2894	0.546465418	0.719789432
2895	0.469044032	0.530852164
2896	0.442859902	0.280978065
2897	0.442357655	0.05444714
2898	0.468356161	0.002958853
2899	0.469640225	0
2900	0.456371349	0
2901	0.451877124	0
2902	0.414638836	0
2903	0.36370365	0
2904	0.331601433	0
2905	0.308274027	0
2906	0.297573279	0
2907	0.303779589	0
2908	0.301853493	0
2909	0.333741513	0
2910	0.393451563	0.001014271
2911	0.476899524	0.08496078
2912	0.508002036	0.401713893
2913	0.522651733	0.653550336
2914	0.494090316	0.809687791
2915	0.520631527	0.883515227
2916	0.494892528	0.883964933
2917	0.524520608	0.818868394
2918	0.484598478	0.693882731
2919	0.464346274	0.509443711
2920	0.459890051	0.266543891
2921	0.487761618	0.051718905
2922	0.537482682	0.002673503
2923	0.549681505	0
2924	0.518007495	0
2925	0.483765145	0
2926	0.43261616	0
2927	0.36391766	0
2928	0.330959374	0
2929	0.306561729	0
2930	0.290296702	0
2931	0.284732424	0
2932	0.282806327	0
2933	0.308488011	0
2934	0.371194025	0.000947848
2935	0.446962925	0.077370769
2936	0.458452771	0.379514399
2937	0.482677045	0.638568524
2938	0.523490689	0.798514329
2939	0.496631397	0.771650691
2940	0.479916785	0.846832127
2941	0.527351525	0.781907139
2942	0.457896149	0.556973809
2943	0.447896037	0.471443581
2944	0.391011834	0.220797713
2945	0.429153921	0.049908326
2946	0.486975517	0.00236901
2947	0.512443004	0
2948	0.489115625	0
2949	0.4591537	0
2950	0.406078407	0
2951	0.359423223	0
2952	0.320686648	0
2953	0.296503225	0
2954	0.272747612	0
2955	0.272533601	0
2956	0.267825365	0
2957	0.28965467	0
2958	0.352146859	0.000723204
2959	0.434068458	0.070399092
2960	0.440494987	0.370166935
2961	0.518075506	0.644188579
2962	0.481714084	0.799752217
2963	0.449964738	0.875924124
2964	0.441698694	0.879578269
2965	0.443982652	0.818286291
2966	0.416920926	0.694913769
2967	0.340395395	0.504394902
2968	0.42269144	0.255294338
2969	0.443261926	0.045103048
2970	0.475846748	0.001892163
2971	0.483337123	0
2972	0.464289958	0
2973	0.424911562	0
2974	0.400299906	0
2975	0.348080443	0
2976	0.310414134	0
2977	0.288584617	0
2978	0.27210558	0
2979	0.266755099	0
2980	0.262046864	0
2981	0.27210558	0
2982	0.291794777	3.76121E-05
2983	0.332103761	0.063923886
2984	0.422722611	0.169329083
2985	0.507292249	0.458411233
2986	0.496046092	0.647401016
2987	0.540093484	0.646918355
2988	0.460722211	0.642205678
2989	0.412121902	0.705527226
2990	0.431524667	0.375658029
2991	0.372813218	0.319560265
2992	0.377328844	0.236571337
2993	0.408610083	0.042033029
2994	0.463219904	0.001337233
2995	0.455515306	0
2996	0.434970278	0
2997	0.420631348	0
2998	0.385318944	0
2999	0.345726352	0
3000	0.319616594	0
3001	0.296075204	0
3002	0.28366237	0
3003	0.271891569	0
3004	0.266755099	0
3005	0.261404832	0
3006	0.272747612	0.000408079
3007	0.297619251	0.074159231
3008	0.331026162	0.341863634
3009	0.345579102	0.613440755
3010	0.328030012	0.526331915
3011	0.366124555	0.450121818
3012	0.383887657	0.287450926
3013	0.408285302	0.147703823
3014	0.40764327	0.219112239
3015	0.426262414	0.181493914
3016	0.41898605	0.086782344
3017	0.45151589	0.037431646
3018	0.522568508	0.00071193
3019	0.509941663	0
3020	0.491750541	0
3021	0.456224126	0
3022	0.417273752	0
3023	0.374256962	0
3024	0.324177819	0
3025	0.290149479	0
3026	0.271744346	0
3027	0.259973544	0
3028	0.254837287	0
3029	0.256335362	0
3030	0.283729158	5.22264E-05
3031	0.342368942	0.033437194
3032	0.404935729	0.114395428
3033	0.421971242	0.496646285
3034	0.42908947	0.657894153
3035	0.461203471	0.787103408
3036	0.451410811	0.787052595
3037	0.409082855	0.500159329
3038	0.43166583	0.297841152
3039	0.446135732	0.169251996
3040	0.421811475	0.099320566
3041	0.454075335	0.031871398
3042	0.506450704	0.000378272
3043	0.520147602	0
3044	0.504524608	0
3045	0.481839048	0
3046	0.43860846	0
3047	0.391739477	0
3048	0.342088143	0
3049	0.308274027	0
3050	0.290724724	0
3051	0.282378306	0
3052	0.276599804	0
3053	0.282164295	0
3054	0.31833253	0
3055	0.373490441	0.028648104
3056	0.486539474	0.075057872
3057	0.546517176	0.082518955
3058	0.51257566	0.02959001
3059	0.472973859	0.161545488
3060	0.351507275	0.17784205
3061	0.419614264	0.17613194
3062	0.440740506	0.149114
3063	0.43013464	0.092642236
3064	0.438350357	0.12315064
3065	0.45767419	0.025238357
3066	0.520789634	0.000220918
3067	0.537910703	0
3068	0.525925891	0
3069	0.506022683	0
3070	0.441390599	0
3071	0.390669424	0
3072	0.34936472	0
3073	0.321331095	0
3074	0.300208195	0
3075	0.283515147	0
3076	0.280304774	0
3077	0.290149479	0
3078	0.312193007	0
3079	0.385813753	0.020877999
3080	0.446807655	0.027115488
3081	0.434395033	0.064271548
3082	0.401719015	0.088930468
3083	0.389248499	0.220804169
3084	0.511335762	0.137771172
3085	0.525346856	0.106773394
3086	0.428103471	0.089204801
3087	0.387099483	0.035343682
3088	0.366127841	0.024014987
3089	0.40378822	0.015733571
3090	0.489757657	0
3091	0.512228994	0
3092	0.509232844	0
3093	0.497034021	0
3094	0.474990705	0
3095	0.425767605	0
3096	0.371194025	0
3097	0.346154347	0
3098	0.321970924	0
3099	0.312982289	0
3100	0.320044616	0
3101	0.322612956	0
3102	0.34101809	0
3103	0.40991954	0.049566092
3104	0.505588068	0.34167294
3105	0.56555356	0.570715389
3106	0.556653604	0.687346659
3107	0.526427999	0.779966957
3108	0.502093942	0.774141691
3109	0.445795574	0.514833661
3110	0.482016111	0.387034293
3111	0.473150993	0.477797728
3112	0.379177436	0.22758708
3113	0.40730581	0.031083088
3114	0.484193166	0.000435991
3115	0.497676053	0
3116	0.480126962	0
3117	0.468570172	0
3118	0.449308996	0
3119	0.409716589	0
3120	0.360493277	0
3121	0.325823117	0
3122	0.304421621	0
3123	0.28344836	0
3124	0.278097879	0
3125	0.282592317	0
3126	0.302923546	0
3127	0.350110984	0.018213746
3128	0.446302061	0.123252106
3129	0.536431011	0.129923626
3130	0.530398559	0.305638398
3131	0.512059058	0.704199693
3132	0.523749559	0.674635153
3133	0.473319529	0.425656772
3134	0.442846555	0.312722237
3135	0.407189679	0.171828659
3136	0.384202662	0.061405649
3137	0.451126043	0.008102414
3138	0.515225356	0
3139	0.534272521	0
3140	0.521431666	0
3141	0.505594662	0
3142	0.48761755	0
3143	0.459795733	0
3144	0.423627498	0
3145	0.391525467	0
3146	0.367341832	0
3147	0.363489639	0
3148	0.361135309	0
3149	0.357711138	0
3150	0.370551993	0
3151	0.399110774	0.049023882
3152	0.465688643	0.328918072
3153	0.561123172	0.61727538
3154	0.57509484	0.789862895
3155	0.561269677	0.851676655
3156	0.530311471	0.875260341
3157	0.48896715	0.816118125
3158	0.446385775	0.684407046
3159	0.407321472	0.485123459
3160	0.382855881	0.226917676
3161	0.436071751	0.031067959
3162	0.504310597	0.000315542
3163	0.510302897	0
3164	0.490185678	0
3165	0.477344823	0
3166	0.465574022	0
3167	0.444814771	0
3168	0.407362472	0
3169	0.376758515	0
3170	0.362205363	0
3171	0.342516165	0
3172	0.336737876	0
3173	0.335453599	0
3174	0.339306004	0
3175	0.357080668	0.04598762
3176	0.392076929	0.352067984
3177	0.439494021	0.616361032
3178	0.389802175	0.790067593
3179	0.302134291	0.833930698
3180	0.280947019	0.827283396
3181	0.360132043	0.793234549
3182	0.272814399	0.663858336
3183	0.315189157	0.470747614
3184	0.378323378	0.214555406
3185	0.438889258	0.027661359
3186	0.511011717	5.83292E-05
3187	0.531129148	0
3188	0.521712465	0
3189	0.496672787	0
3190	0.459006477	0
3191	0.414919634	0
3192	0.372116855	0
3193	0.339586803	0
3194	0.316045226	0
3195	0.308768836	0
3196	0.305558463	0
3197	0.306414505	0
3198	0.347077177	0
3199	0.383459635	0.020016199
3200	0.460972883	0.072272689
3201	0.475435052	0.091417196
3202	0.484471518	0.17513784
3203	0.479521868	0.17973039
3204	0.463769108	0.221624856
3205	0.467248068	0.342356059
3206	0.474845713	0.516179695
3207	0.457950934	0.283633774
3208	0.471985515	0.179265588
3209	0.489350449	0.031370558
3210	0.549253483	0
3211	0.547541398	0
3212	0.538338725	0
3213	0.513085036	0
3214	0.48547723	0
3215	0.432188165	0
3216	0.377614558	0
3217	0.346368358	0
3218	0.324539053	0
3219	0.313410284	0
3220	0.307845793	0
3221	0.310200123	0
3222	0.34936472	0
3223	0.396988695	0.021805644
3224	0.464441028	0.083009999
3225	0.491120705	0.224286442
3226	0.473807151	0.19785144
3227	0.468128404	0.207862012
3228	0.488512296	0.164428057
3229	0.497012502	0.202065332
3230	0.48772326	0.262058813
3231	0.44974377	0.30647826
3232	0.46214322	0.195917264
3233	0.468849266	0.027090531
3234	0.522287709	0
3235	0.538552736	0
3236	0.527209956	0
3237	0.515653377	0
3238	0.480768995	0
3239	0.444814771	0
3240	0.379968676	0
3241	0.344442261	0
3242	0.331173385	0
3243	0.326037128	0
3244	0.32667916	0
3245	0.326037128	0
3246	0.361777341	0
3247	0.410731494	0.029610181
3248	0.499572251	0.072516059
3249	0.578199975	0.093089276
3250	0.541719248	0.095946952
3251	0.525310817	0.281694813
3252	0.494606051	0.288707603
3253	0.360305992	0.247168605
3254	0.37796316	0.162501012
3255	0.399230811	0.141577693
3256	0.392779517	0.103642476
